def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(PROTO),
True,
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(PROTO),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
!def(FEAT_EMACS_TAGS),
