def(NBDEBUG),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(__MINT__),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(MAIN),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(_WIN32),
def(WSDEBUG),
