def(FEAT_TOOLBAR),
def(WSDEBUG),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(PROTO),
