def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
def(FEAT_MBYTE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(RISCOS),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(RISCOS),
def(DEBUG),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
