def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
!def(EBCDIC),
def(NBDEBUG),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(RISCOS),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(RISCOS),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(DEBUG),
True,
def(EBCDIC),
