def(MAIN),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(WIN32),
True,
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_EMACS_TAGS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_CLIPBOARD),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_EMACS_TAGS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
