def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
True,
!def(FEAT_PROFILE),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
def(NBDEBUG),
def(WIN32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(_WIN32),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
