def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
True,
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(PROTO),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
!def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
