def(WSDEBUG_TRACE),
def(WIN32),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(DEBUG),
True,
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(_WIN32),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__MINT__),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
def(FEAT_GUI_W32),
