def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(__BORLANDC__),
def(DEBUG),
!def(NO_CONSOLE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(PROTO),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
