def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TOOLBAR),
def(DEBUG),
def(__BORLANDC__),
def(NBDEBUG),
def(FEAT_MBYTE),
