def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(NBDEBUG),
def(PROTO),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(INET_SOCKETS),
True,
def(INET_SOCKETS),
