def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
True,
def(WIN32),
def(FEAT_GUI),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(MAIN),
def(WSDEBUG),
!def(INET_SOCKETS),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
