def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(DEBUG),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(PROTO),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
True,
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
