def(INET_SOCKETS),
def(FEAT_GUI),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
