def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(__MINT__),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(_WIN32),
!def(INET_SOCKETS),
True,
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(MAIN),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WIN32),
