def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_RIGHTLEFT),
True,
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(PROTO),
