def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_GUI),
def(WSDEBUG),
def(NBDEBUG),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
