def(WSDEBUG),
!def(RISCOS),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(RISCOS),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(FEAT_MBYTE),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
True,
