def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
True,
def(WIN32),
def(_WIN32),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
