def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
True,
!def(FEAT_PROFILE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(PROTO),
def(MAIN),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(_WIN32),
def(__MINT__),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
