def(_WIN32),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WIN32),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_BEVAL_GUI),
def(FEAT_JOB_CHANNEL),
def(MAIN),
True,
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
