def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(PROTO),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(PROTO),
!def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
True,
def(FEAT_TOOLBAR),
def(DEBUG),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
