def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL_GUI),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(NBDEBUG),
!def(INET_SOCKETS),
def(__MINT__),
True,
def(PROTO),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)&(!def(FEAT_VARTABS)|!def(FEAT_BEVAL_GUI))),
!def(FEAT_GUI_GTK),
(def(FEAT_VARTABS)&def(FEAT_BEVAL_GUI)),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
