def(FEAT_BEVAL),
def(MAIN),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
True,
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(PROTO),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(NBDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
