def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(NBDEBUG),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(_WIN32),
