def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_W32),
True,
def(WIN32),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_BEVAL_GUI),
def(MAIN),
def(WSDEBUG),
