def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(NO_CONSOLE),
True,
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
