def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(WIN32),
def(FEAT_FKMAP),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(MAIN),
True,
!def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(_WIN32),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
