def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(__BORLANDC__),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(LESSTIF_VERSION),
True,
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
