def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(PROTO),
def(FEAT_TOOLBAR),
