def(FEAT_GUI_W32),
def(MAIN),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(WSDEBUG_TRACE),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
def(DEBUG),
def(PROTO),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(_WIN32),
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
