def(JUMPLIST_ROTATE),
def(_WIN32),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__MINT__),
def(PROTO),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
