def(INET_SOCKETS),
def(DEBUG),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
def(NBDEBUG),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(WIN32),
