def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_TRACE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
def(_WIN32),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(NBDEBUG),
True,
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(MAIN),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(WIN32),
def(FEAT_BEVAL),
