def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
True,
def(NBDEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
