def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(RISCOS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(RISCOS),
True,
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
!def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_EMACS_TAGS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_BEVAL),
!def(PROTO),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(PROTO),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
