!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
True,
def(INET_SOCKETS),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_GUI_W32),
