def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(PROTO),
True,
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
