def(FEAT_GUI),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
True,
def(WIN32),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(_WIN32),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
