def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
True,
def(JUMPLIST_ROTATE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(PROTO),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(PROTO),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
