def(FEAT_BEVAL),
def(FEAT_GUI),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(PROTO),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(__BORLANDC__),
True,
def(INET_SOCKETS),
