def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(NBDEBUG),
