def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(UNIX),
def(__MINT__),
!def(UNIX),
def(FEAT_GUI_W32),
True,
def(MAIN),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(FEAT_FLOAT),
def(PROTO),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
