def(WSDEBUG),
def(FEAT_TOOLBAR),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
True,
def(PROTO),
def(WIN32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI_GTK),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(__MINT__),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
