(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
True,
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WIN32),
