!def(EBCDIC),
def(DEBUG),
!def(LESSTIF_VERSION),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
(def(FEAT_MBYTE)&!def(NO_CONSOLE)),
def(EBCDIC),
(!def(FEAT_GUI_MOTIF)&!def(FEAT_GUI_GTK)&def(FEAT_GUI_W32)),
!def(NO_CONSOLE),
(!def(FEAT_BEVAL)&def(WSDEBUG_SENSE)),
True,
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_DND),
(!def(FEAT_BEVAL)&def(WSDEBUG_TRACE)),
(!def(FEAT_BEVAL)&def(NOIME)),
def(FEAT_TERMRESPONSE),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(FEAT_RIGHTLEFT),
!def(RISCOS),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
