def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(PROTO),
def(__BORLANDC__),
