def(WSDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(NBDEBUG),
