!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
True,
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
