def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
True,
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(PROTO),
!def(FEAT_GUI_GTK),
