def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(PROTO),
def(NBDEBUG),
def(WSDEBUG),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
True,
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
