def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(WSDEBUG_SENSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_BEVAL),
def(WIN32),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(MAIN),
