def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(__MINT__),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
