def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
True,
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
