def(FEAT_GUI_W32),
def(MAIN),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
True,
def(FEAT_PROFILE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
def(WIN32),
def(NBDEBUG),
def(DEBUG),
!def(FEAT_GUI_W32),
