def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(__MINT__),
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
True,
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(_WIN32),
def(DEBUG),
def(MAIN),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(FEAT_GUI_W32),
