def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
!def(PROTO),
True,
def(FEAT_GUI),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
