def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
!def(INET_SOCKETS),
True,
!def(PROTO),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
