def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(__MINT__),
def(PROTO),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
!def(INET_SOCKETS),
def(_WIN32),
def(WIN32),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
