def(WSDEBUG_TRACE),
!def(RISCOS),
!def(PROTO),
def(WSDEBUG),
def(NBDEBUG),
!def(NO_CONSOLE),
True,
def(RISCOS),
def(HAVE_GETTIMEOFDAY),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_MBYTE),
def(EBCDIC),
!def(FEAT_GUI_W32),
!def(EBCDIC),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
