def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
True,
def(MAIN),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(__MINT__),
def(WSDEBUG_TRACE),
def(WIN32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(PROTO),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
