def(FEAT_GUI_GTK),
def(PROTO),
!def(PROTO),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(NO_CONSOLE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
True,
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
