def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(FEAT_GUI_W32),
def(DEBUG),
def(PROTO),
!def(FEAT_PROFILE),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(__MINT__),
def(WIN32),
def(JUMPLIST_ROTATE),
def(MAIN),
True,
def(FEAT_BEVAL),
def(FEAT_PROFILE),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
